CountryIndex,Country,Date,Cases
153,Kiribati,29/05/2020,0
153,Kiribati,30/05/2020,0
153,Kiribati,31/05/2020,0
153,Kiribati,01/06/2020,0
153,Kiribati,02/06/2020,0
153,Kiribati,03/06/2020,0
153,Kiribati,04/06/2020,0
153,Kiribati,05/06/2020,0
153,Kiribati,06/06/2020,0
153,Kiribati,07/06/2020,0
153,Kiribati,08/06/2020,0
153,Kiribati,09/06/2020,0
153,Kiribati,10/06/2020,0
153,Kiribati,11/06/2020,0
153,Kiribati,12/06/2020,0
153,Kiribati,13/06/2020,0
153,Kiribati,14/06/2020,0
153,Kiribati,15/06/2020,0
153,Kiribati,16/06/2020,0
153,Kiribati,17/06/2020,0
153,Kiribati,18/06/2020,0
153,Kiribati,19/06/2020,0
153,Kiribati,20/06/2020,0
153,Kiribati,21/06/2020,0
153,Kiribati,22/06/2020,0
153,Kiribati,23/06/2020,0
153,Kiribati,24/06/2020,0
153,Kiribati,25/06/2020,0
153,Kiribati,26/06/2020,0
153,Kiribati,27/06/2020,0
153,Kiribati,28/06/2020,0
153,Kiribati,29/06/2020,0
153,Kiribati,30/06/2020,0
153,Kiribati,01/07/2020,0
153,Kiribati,02/07/2020,0
153,Kiribati,03/07/2020,0
153,Kiribati,04/07/2020,0
153,Kiribati,05/07/2020,0
153,Kiribati,06/07/2020,0
153,Kiribati,07/07/2020,0
153,Kiribati,08/07/2020,0
153,Kiribati,09/07/2020,0
153,Kiribati,10/07/2020,0
153,Kiribati,11/07/2020,0
153,Kiribati,12/07/2020,0
153,Kiribati,13/07/2020,0
153,Kiribati,14/07/2020,0
153,Kiribati,15/07/2020,0
153,Kiribati,16/07/2020,0
153,Kiribati,17/07/2020,0
153,Kiribati,18/07/2020,0
153,Kiribati,19/07/2020,0
153,Kiribati,20/07/2020,0
153,Kiribati,21/07/2020,0
153,Kiribati,22/07/2020,0
153,Kiribati,23/07/2020,0
153,Kiribati,24/07/2020,0
153,Kiribati,25/07/2020,0
153,Kiribati,26/07/2020,0
153,Kiribati,27/07/2020,0
153,Kiribati,28/07/2020,0
153,Kiribati,29/07/2020,0
153,Kiribati,30/07/2020,0
153,Kiribati,31/07/2020,0
153,Kiribati,01/08/2020,0
153,Kiribati,02/08/2020,0
153,Kiribati,03/08/2020,0
153,Kiribati,04/08/2020,0
153,Kiribati,05/08/2020,0
153,Kiribati,06/08/2020,0
153,Kiribati,07/08/2020,0
153,Kiribati,08/08/2020,0
153,Kiribati,09/08/2020,0
153,Kiribati,10/08/2020,0
153,Kiribati,11/08/2020,0
153,Kiribati,12/08/2020,0
153,Kiribati,13/08/2020,0
153,Kiribati,14/08/2020,0
153,Kiribati,15/08/2020,0
153,Kiribati,16/08/2020,0
153,Kiribati,17/08/2020,0
153,Kiribati,18/08/2020,0
153,Kiribati,19/08/2020,0
153,Kiribati,20/08/2020,0
153,Kiribati,21/08/2020,0
153,Kiribati,22/08/2020,0
153,Kiribati,23/08/2020,0
153,Kiribati,24/08/2020,0
153,Kiribati,25/08/2020,0
153,Kiribati,26/08/2020,0
153,Kiribati,27/08/2020,0
153,Kiribati,28/08/2020,0
153,Kiribati,29/08/2020,0
153,Kiribati,30/08/2020,0
153,Kiribati,31/08/2020,0
153,Kiribati,01/09/2020,0
153,Kiribati,02/09/2020,0
153,Kiribati,03/09/2020,0
153,Kiribati,04/09/2020,0
153,Kiribati,05/09/2020,0
153,Kiribati,06/09/2020,0
153,Kiribati,07/09/2020,0
153,Kiribati,08/09/2020,0
153,Kiribati,09/09/2020,0
153,Kiribati,10/09/2020,0
153,Kiribati,11/09/2020,0
153,Kiribati,12/09/2020,0
153,Kiribati,13/09/2020,0
153,Kiribati,14/09/2020,0
153,Kiribati,15/09/2020,0
153,Kiribati,16/09/2020,0
153,Kiribati,17/09/2020,0
153,Kiribati,18/09/2020,0
153,Kiribati,19/09/2020,0
153,Kiribati,20/09/2020,0
153,Kiribati,21/09/2020,0
153,Kiribati,22/09/2020,0
153,Kiribati,23/09/2020,0
153,Kiribati,24/09/2020,0
153,Kiribati,25/09/2020,0
153,Kiribati,26/09/2020,0
153,Kiribati,27/09/2020,0
153,Kiribati,28/09/2020,0
153,Kiribati,29/09/2020,0
153,Kiribati,30/09/2020,0
153,Kiribati,01/10/2020,0
153,Kiribati,02/10/2020,0
153,Kiribati,03/10/2020,0
153,Kiribati,04/10/2020,0
153,Kiribati,05/10/2020,0
153,Kiribati,06/10/2020,0
153,Kiribati,07/10/2020,0
153,Kiribati,08/10/2020,0
153,Kiribati,09/10/2020,0
153,Kiribati,10/10/2020,0
153,Kiribati,11/10/2020,0
153,Kiribati,12/10/2020,0
153,Kiribati,13/10/2020,0
153,Kiribati,14/10/2020,0
153,Kiribati,15/10/2020,0
153,Kiribati,16/10/2020,0
153,Kiribati,17/10/2020,0
153,Kiribati,18/10/2020,0
153,Kiribati,19/10/2020,0
153,Kiribati,20/10/2020,0
153,Kiribati,21/10/2020,0
153,Kiribati,22/10/2020,0
153,Kiribati,23/10/2020,0
153,Kiribati,24/10/2020,0
153,Kiribati,25/10/2020,0
153,Kiribati,26/10/2020,0
153,Kiribati,27/10/2020,0
153,Kiribati,28/10/2020,0
153,Kiribati,29/10/2020,0
153,Kiribati,30/10/2020,0
153,Kiribati,31/10/2020,0
153,Kiribati,01/11/2020,0
153,Kiribati,02/11/2020,0
153,Kiribati,03/11/2020,0
153,Kiribati,04/11/2020,0
153,Kiribati,05/11/2020,0
153,Kiribati,06/11/2020,0
153,Kiribati,07/11/2020,0
153,Kiribati,08/11/2020,0
153,Kiribati,09/11/2020,0
153,Kiribati,10/11/2020,0
153,Kiribati,11/11/2020,0
153,Kiribati,12/11/2020,0
153,Kiribati,13/11/2020,0
153,Kiribati,14/11/2020,0
153,Kiribati,15/11/2020,0
153,Kiribati,16/11/2020,0
153,Kiribati,17/11/2020,0
153,Kiribati,18/11/2020,0
153,Kiribati,19/11/2020,0
153,Kiribati,20/11/2020,0
153,Kiribati,21/11/2020,0
153,Kiribati,22/11/2020,0
153,Kiribati,23/11/2020,0
153,Kiribati,24/11/2020,0
153,Kiribati,25/11/2020,0
153,Kiribati,26/11/2020,0
153,Kiribati,27/11/2020,0
153,Kiribati,28/11/2020,0
153,Kiribati,29/11/2020,0
153,Kiribati,30/11/2020,0
153,Kiribati,01/12/2020,0
153,Kiribati,02/12/2020,0
153,Kiribati,03/12/2020,0
153,Kiribati,04/12/2020,0
153,Kiribati,05/12/2020,0
153,Kiribati,06/12/2020,0
153,Kiribati,07/12/2020,0
153,Kiribati,08/12/2020,0
153,Kiribati,09/12/2020,0
153,Kiribati,10/12/2020,0
153,Kiribati,11/12/2020,0
153,Kiribati,12/12/2020,0
153,Kiribati,13/12/2020,0
153,Kiribati,14/12/2020,0
153,Kiribati,15/12/2020,0
153,Kiribati,16/12/2020,0
153,Kiribati,17/12/2020,0
153,Kiribati,18/12/2020,0
153,Kiribati,19/12/2020,0
153,Kiribati,20/12/2020,0
153,Kiribati,21/12/2020,0
153,Kiribati,22/12/2020,0
153,Kiribati,23/12/2020,0
153,Kiribati,24/12/2020,0
153,Kiribati,25/12/2020,0
153,Kiribati,26/12/2020,0
153,Kiribati,27/12/2020,0
153,Kiribati,28/12/2020,0
153,Kiribati,29/12/2020,0
153,Kiribati,30/12/2020,0
153,Kiribati,31/12/2020,0
153,Kiribati,01/01/2021,0
153,Kiribati,02/01/2021,0
153,Kiribati,03/01/2021,0
153,Kiribati,04/01/2021,0
153,Kiribati,05/01/2021,0
153,Kiribati,06/01/2021,0
153,Kiribati,07/01/2021,0
153,Kiribati,08/01/2021,0
153,Kiribati,09/01/2021,0
153,Kiribati,10/01/2021,0
153,Kiribati,11/01/2021,0
153,Kiribati,12/01/2021,0
153,Kiribati,13/01/2021,0
153,Kiribati,14/01/2021,0
153,Kiribati,15/01/2021,0
153,Kiribati,16/01/2021,0
153,Kiribati,17/01/2021,0
153,Kiribati,18/01/2021,0
153,Kiribati,19/01/2021,0
153,Kiribati,20/01/2021,0
153,Kiribati,21/01/2021,0
153,Kiribati,22/01/2021,0
153,Kiribati,23/01/2021,0
153,Kiribati,24/01/2021,0
153,Kiribati,25/01/2021,0
153,Kiribati,26/01/2021,0
153,Kiribati,27/01/2021,0
153,Kiribati,28/01/2021,0
153,Kiribati,29/01/2021,0
153,Kiribati,30/01/2021,0
153,Kiribati,31/01/2021,0
153,Kiribati,01/02/2021,0
153,Kiribati,02/02/2021,0
153,Kiribati,03/02/2021,0
153,Kiribati,04/02/2021,0
153,Kiribati,05/02/2021,0
153,Kiribati,06/02/2021,0
153,Kiribati,07/02/2021,0
153,Kiribati,08/02/2021,0
153,Kiribati,09/02/2021,0
153,Kiribati,10/02/2021,0
153,Kiribati,11/02/2021,0
153,Kiribati,12/02/2021,0
153,Kiribati,13/02/2021,0
153,Kiribati,14/02/2021,0
153,Kiribati,15/02/2021,0
153,Kiribati,16/02/2021,0
153,Kiribati,17/02/2021,0
153,Kiribati,18/02/2021,0
153,Kiribati,19/02/2021,0
153,Kiribati,20/02/2021,0
153,Kiribati,21/02/2021,0
153,Kiribati,22/02/2021,0
153,Kiribati,23/02/2021,0
153,Kiribati,24/02/2021,0
153,Kiribati,25/02/2021,0
153,Kiribati,26/02/2021,0
153,Kiribati,27/02/2021,0
153,Kiribati,28/02/2021,0
153,Kiribati,01/03/2021,0
153,Kiribati,02/03/2021,0
153,Kiribati,03/03/2021,0
153,Kiribati,04/03/2021,0
153,Kiribati,05/03/2021,0
153,Kiribati,06/03/2021,0
153,Kiribati,07/03/2021,0
153,Kiribati,08/03/2021,0
153,Kiribati,09/03/2021,0
153,Kiribati,10/03/2021,0
153,Kiribati,11/03/2021,0
153,Kiribati,12/03/2021,0
153,Kiribati,13/03/2021,0
153,Kiribati,14/03/2021,0
153,Kiribati,15/03/2021,0
153,Kiribati,16/03/2021,0
153,Kiribati,17/03/2021,0
153,Kiribati,18/03/2021,0
153,Kiribati,19/03/2021,0
153,Kiribati,20/03/2021,0
153,Kiribati,21/03/2021,0
153,Kiribati,22/03/2021,0
153,Kiribati,23/03/2021,0
153,Kiribati,24/03/2021,0
153,Kiribati,25/03/2021,0
153,Kiribati,26/03/2021,0
153,Kiribati,27/03/2021,0
153,Kiribati,28/03/2021,0
153,Kiribati,29/03/2021,0
153,Kiribati,30/03/2021,0
153,Kiribati,31/03/2021,0
153,Kiribati,01/04/2021,0
153,Kiribati,02/04/2021,0
153,Kiribati,03/04/2021,0
153,Kiribati,04/04/2021,0
153,Kiribati,05/04/2021,0
153,Kiribati,06/04/2021,0
153,Kiribati,07/04/2021,0
153,Kiribati,08/04/2021,0
153,Kiribati,09/04/2021,0
153,Kiribati,10/04/2021,0
153,Kiribati,11/04/2021,0
153,Kiribati,12/04/2021,0
153,Kiribati,13/04/2021,0
153,Kiribati,14/04/2021,0
153,Kiribati,15/04/2021,0
153,Kiribati,16/04/2021,0
153,Kiribati,17/04/2021,0
153,Kiribati,18/04/2021,0
153,Kiribati,19/04/2021,0
153,Kiribati,20/04/2021,0
153,Kiribati,21/04/2021,0
153,Kiribati,22/04/2021,0
153,Kiribati,23/04/2021,0
153,Kiribati,24/04/2021,0
153,Kiribati,25/04/2021,0
153,Kiribati,26/04/2021,0
153,Kiribati,27/04/2021,0
153,Kiribati,28/04/2021,0
153,Kiribati,29/04/2021,0
153,Kiribati,30/04/2021,0
153,Kiribati,01/05/2021,0
153,Kiribati,02/05/2021,0
153,Kiribati,03/05/2021,0
153,Kiribati,04/05/2021,0
153,Kiribati,05/05/2021,0
153,Kiribati,06/05/2021,0
153,Kiribati,07/05/2021,0
153,Kiribati,08/05/2021,0
153,Kiribati,09/05/2021,0
153,Kiribati,10/05/2021,0
153,Kiribati,11/05/2021,0
153,Kiribati,12/05/2021,0
153,Kiribati,13/05/2021,0
153,Kiribati,14/05/2021,0
153,Kiribati,15/05/2021,0
153,Kiribati,16/05/2021,0
153,Kiribati,17/05/2021,0
153,Kiribati,18/05/2021,1
153,Kiribati,19/05/2021,1
153,Kiribati,20/05/2021,1
153,Kiribati,21/05/2021,2
153,Kiribati,22/05/2021,2
153,Kiribati,23/05/2021,2
153,Kiribati,24/05/2021,2
153,Kiribati,25/05/2021,2
153,Kiribati,26/05/2021,2
153,Kiribati,27/05/2021,2
153,Kiribati,28/05/2021,2
153,Kiribati,29/05/2021,2
153,Kiribati,30/05/2021,2
153,Kiribati,31/05/2021,2
153,Kiribati,01/06/2021,2
153,Kiribati,02/06/2021,2
153,Kiribati,03/06/2021,2
153,Kiribati,04/06/2021,2
153,Kiribati,05/06/2021,2
153,Kiribati,06/06/2021,2
153,Kiribati,07/06/2021,2
153,Kiribati,08/06/2021,2
153,Kiribati,09/06/2021,2
153,Kiribati,10/06/2021,2
153,Kiribati,11/06/2021,2
153,Kiribati,12/06/2021,2
153,Kiribati,13/06/2021,2
153,Kiribati,14/06/2021,2
153,Kiribati,15/06/2021,2
153,Kiribati,16/06/2021,2
153,Kiribati,17/06/2021,2
153,Kiribati,18/06/2021,2
153,Kiribati,19/06/2021,2
153,Kiribati,20/06/2021,2
153,Kiribati,21/06/2021,2
153,Kiribati,22/06/2021,2
153,Kiribati,23/06/2021,2
153,Kiribati,24/06/2021,2
154,Madagascar,22/01/2020,0
154,Madagascar,23/01/2020,0
154,Madagascar,24/01/2020,0
154,Madagascar,25/01/2020,0
154,Madagascar,26/01/2020,0
154,Madagascar,27/01/2020,0
154,Madagascar,28/01/2020,0
154,Madagascar,29/01/2020,0
154,Madagascar,30/01/2020,0
154,Madagascar,31/01/2020,0
154,Madagascar,01/02/2020,0
154,Madagascar,02/02/2020,0
154,Madagascar,03/02/2020,0
154,Madagascar,04/02/2020,0
154,Madagascar,05/02/2020,0
154,Madagascar,06/02/2020,0
154,Madagascar,07/02/2020,0
154,Madagascar,08/02/2020,0
154,Madagascar,09/02/2020,0
154,Madagascar,10/02/2020,0
154,Madagascar,11/02/2020,0
154,Madagascar,12/02/2020,0
154,Madagascar,13/02/2020,0
154,Madagascar,14/02/2020,0
154,Madagascar,15/02/2020,0
154,Madagascar,16/02/2020,0
154,Madagascar,17/02/2020,0
154,Madagascar,18/02/2020,0
154,Madagascar,19/02/2020,0
154,Madagascar,20/02/2020,0
154,Madagascar,21/02/2020,0
154,Madagascar,22/02/2020,0
154,Madagascar,23/02/2020,0
154,Madagascar,24/02/2020,0
154,Madagascar,25/02/2020,0
154,Madagascar,26/02/2020,0
154,Madagascar,27/02/2020,0
154,Madagascar,28/02/2020,0
154,Madagascar,29/02/2020,0
154,Madagascar,01/03/2020,0
154,Madagascar,02/03/2020,0
154,Madagascar,03/03/2020,0
154,Madagascar,04/03/2020,0
154,Madagascar,05/03/2020,0
154,Madagascar,06/03/2020,0
154,Madagascar,07/03/2020,0
154,Madagascar,08/03/2020,0
154,Madagascar,09/03/2020,0
154,Madagascar,10/03/2020,0
154,Madagascar,11/03/2020,0
154,Madagascar,12/03/2020,0
154,Madagascar,13/03/2020,0
154,Madagascar,14/03/2020,0
154,Madagascar,15/03/2020,0
154,Madagascar,16/03/2020,0
154,Madagascar,17/03/2020,0
154,Madagascar,18/03/2020,0
154,Madagascar,19/03/2020,0
154,Madagascar,20/03/2020,3
154,Madagascar,21/03/2020,3
154,Madagascar,22/03/2020,3
154,Madagascar,23/03/2020,12
154,Madagascar,24/03/2020,17
154,Madagascar,25/03/2020,19
154,Madagascar,26/03/2020,23
154,Madagascar,27/03/2020,26
154,Madagascar,28/03/2020,26
154,Madagascar,29/03/2020,39
154,Madagascar,30/03/2020,43
154,Madagascar,31/03/2020,57
154,Madagascar,01/04/2020,57
154,Madagascar,02/04/2020,59
154,Madagascar,03/04/2020,70
154,Madagascar,04/04/2020,70
154,Madagascar,05/04/2020,72
154,Madagascar,06/04/2020,82
154,Madagascar,07/04/2020,88
154,Madagascar,08/04/2020,93
154,Madagascar,09/04/2020,93
154,Madagascar,10/04/2020,93
154,Madagascar,11/04/2020,102
154,Madagascar,12/04/2020,106
154,Madagascar,13/04/2020,106
154,Madagascar,14/04/2020,108
154,Madagascar,15/04/2020,110
154,Madagascar,16/04/2020,111
154,Madagascar,17/04/2020,117
154,Madagascar,18/04/2020,120
154,Madagascar,19/04/2020,121
154,Madagascar,20/04/2020,121
154,Madagascar,21/04/2020,121
154,Madagascar,22/04/2020,121
154,Madagascar,23/04/2020,121
154,Madagascar,24/04/2020,122
154,Madagascar,25/04/2020,123
154,Madagascar,26/04/2020,124
154,Madagascar,27/04/2020,128
154,Madagascar,28/04/2020,128
154,Madagascar,29/04/2020,128
154,Madagascar,30/04/2020,128
154,Madagascar,01/05/2020,132
154,Madagascar,02/05/2020,135
154,Madagascar,03/05/2020,149
154,Madagascar,04/05/2020,149
154,Madagascar,05/05/2020,151
154,Madagascar,06/05/2020,158
154,Madagascar,07/05/2020,193
154,Madagascar,08/05/2020,193
154,Madagascar,09/05/2020,193
154,Madagascar,10/05/2020,193
154,Madagascar,11/05/2020,186
154,Madagascar,12/05/2020,186
154,Madagascar,13/05/2020,212
154,Madagascar,14/05/2020,230
154,Madagascar,15/05/2020,238
154,Madagascar,16/05/2020,283
154,Madagascar,17/05/2020,304
154,Madagascar,18/05/2020,322
154,Madagascar,19/05/2020,326
154,Madagascar,20/05/2020,371
154,Madagascar,21/05/2020,405
154,Madagascar,22/05/2020,448
154,Madagascar,23/05/2020,488
154,Madagascar,24/05/2020,527
154,Madagascar,25/05/2020,542
154,Madagascar,26/05/2020,586
154,Madagascar,27/05/2020,612
154,Madagascar,28/05/2020,656
154,Madagascar,29/05/2020,698
154,Madagascar,30/05/2020,758
154,Madagascar,31/05/2020,771
154,Madagascar,01/06/2020,826
154,Madagascar,02/06/2020,845
154,Madagascar,03/06/2020,908
154,Madagascar,04/06/2020,957
154,Madagascar,05/06/2020,975
154,Madagascar,06/06/2020,1026
154,Madagascar,07/06/2020,1052
154,Madagascar,08/06/2020,1094
154,Madagascar,09/06/2020,1138
154,Madagascar,10/06/2020,1162
154,Madagascar,11/06/2020,1203
154,Madagascar,12/06/2020,1240
154,Madagascar,13/06/2020,1252
154,Madagascar,14/06/2020,1272
154,Madagascar,15/06/2020,1290
154,Madagascar,16/06/2020,1317
154,Madagascar,17/06/2020,1378
154,Madagascar,18/06/2020,1403
154,Madagascar,19/06/2020,1443
154,Madagascar,20/06/2020,1503
154,Madagascar,21/06/2020,1596
154,Madagascar,22/06/2020,1640
154,Madagascar,23/06/2020,1724
154,Madagascar,24/06/2020,1787
154,Madagascar,25/06/2020,1829
154,Madagascar,26/06/2020,1922
154,Madagascar,27/06/2020,2005
154,Madagascar,28/06/2020,2078
154,Madagascar,29/06/2020,2138
154,Madagascar,30/06/2020,2214
154,Madagascar,01/07/2020,2303
154,Madagascar,02/07/2020,2403
154,Madagascar,03/07/2020,2512
154,Madagascar,04/07/2020,2728
154,Madagascar,05/07/2020,2941
154,Madagascar,06/07/2020,3250
154,Madagascar,07/07/2020,3472
154,Madagascar,08/07/2020,3573
154,Madagascar,09/07/2020,3782
154,Madagascar,10/07/2020,4143
154,Madagascar,11/07/2020,4578
154,Madagascar,12/07/2020,4867
154,Madagascar,13/07/2020,5080
154,Madagascar,14/07/2020,5343
154,Madagascar,15/07/2020,5605
154,Madagascar,16/07/2020,6089
154,Madagascar,17/07/2020,6467
154,Madagascar,18/07/2020,6849
154,Madagascar,19/07/2020,7049
154,Madagascar,20/07/2020,7153
154,Madagascar,21/07/2020,7548
154,Madagascar,22/07/2020,8162
154,Madagascar,23/07/2020,8381
154,Madagascar,24/07/2020,8741
154,Madagascar,25/07/2020,8866
154,Madagascar,26/07/2020,9295
154,Madagascar,27/07/2020,9690
154,Madagascar,28/07/2020,10104
154,Madagascar,29/07/2020,10317
154,Madagascar,30/07/2020,10748
154,Madagascar,31/07/2020,10868
154,Madagascar,01/08/2020,11273
154,Madagascar,02/08/2020,11528
154,Madagascar,03/08/2020,11660
154,Madagascar,04/08/2020,11895
154,Madagascar,05/08/2020,12222
154,Madagascar,06/08/2020,12526
154,Madagascar,07/08/2020,12708
154,Madagascar,08/08/2020,12922
154,Madagascar,09/08/2020,13086
154,Madagascar,10/08/2020,13202
154,Madagascar,11/08/2020,13317
154,Madagascar,12/08/2020,13397
154,Madagascar,13/08/2020,13522
154,Madagascar,14/08/2020,13643
154,Madagascar,15/08/2020,13724
154,Madagascar,16/08/2020,13827
154,Madagascar,17/08/2020,13886
154,Madagascar,18/08/2020,14009
154,Madagascar,19/08/2020,14074
154,Madagascar,20/08/2020,14154
154,Madagascar,21/08/2020,14218
154,Madagascar,22/08/2020,14277
154,Madagascar,23/08/2020,14327
154,Madagascar,24/08/2020,14402
154,Madagascar,25/08/2020,14475
154,Madagascar,26/08/2020,14554
154,Madagascar,27/08/2020,14592
154,Madagascar,28/08/2020,14696
154,Madagascar,29/08/2020,14791
154,Madagascar,30/08/2020,14843
154,Madagascar,31/08/2020,14863
154,Madagascar,01/09/2020,14957
154,Madagascar,02/09/2020,15023
154,Madagascar,03/09/2020,15106
154,Madagascar,04/09/2020,15187
154,Madagascar,05/09/2020,15269
154,Madagascar,06/09/2020,15319
154,Madagascar,07/09/2020,15352
154,Madagascar,08/09/2020,15435
154,Madagascar,09/09/2020,15520
154,Madagascar,10/09/2020,15624
154,Madagascar,11/09/2020,15669
154,Madagascar,12/09/2020,15737
154,Madagascar,13/09/2020,15757
154,Madagascar,14/09/2020,15769
154,Madagascar,15/09/2020,15803
154,Madagascar,16/09/2020,15871
154,Madagascar,17/09/2020,15925
154,Madagascar,18/09/2020,15971
154,Madagascar,19/09/2020,16020
154,Madagascar,20/09/2020,16053
154,Madagascar,21/09/2020,16073
154,Madagascar,22/09/2020,16136
154,Madagascar,23/09/2020,16167
154,Madagascar,24/09/2020,16191
154,Madagascar,25/09/2020,16221
154,Madagascar,26/09/2020,16257
154,Madagascar,27/09/2020,16285
154,Madagascar,28/09/2020,16348
154,Madagascar,29/09/2020,16377
154,Madagascar,30/09/2020,16408
154,Madagascar,01/10/2020,16454
154,Madagascar,02/10/2020,16493
154,Madagascar,03/10/2020,16529
154,Madagascar,04/10/2020,16558
154,Madagascar,05/10/2020,16570
154,Madagascar,06/10/2020,16600
154,Madagascar,07/10/2020,16633
154,Madagascar,08/10/2020,16654
154,Madagascar,09/10/2020,16676
154,Madagascar,10/10/2020,16702
154,Madagascar,11/10/2020,16718
154,Madagascar,12/10/2020,16726
154,Madagascar,13/10/2020,16754
154,Madagascar,14/10/2020,16754
154,Madagascar,15/10/2020,16754
154,Madagascar,16/10/2020,16754
154,Madagascar,17/10/2020,16810
154,Madagascar,18/10/2020,16810
154,Madagascar,19/10/2020,16810
154,Madagascar,20/10/2020,16810
154,Madagascar,21/10/2020,16810
154,Madagascar,22/10/2020,16810
154,Madagascar,23/10/2020,16810
154,Madagascar,24/10/2020,16968
154,Madagascar,25/10/2020,16968
154,Madagascar,26/10/2020,16968
154,Madagascar,27/10/2020,16968
154,Madagascar,28/10/2020,16968
154,Madagascar,29/10/2020,16968
154,Madagascar,30/10/2020,16968
154,Madagascar,31/10/2020,17111
154,Madagascar,01/11/2020,17111
154,Madagascar,02/11/2020,17111
154,Madagascar,03/11/2020,17111
154,Madagascar,04/11/2020,17111
154,Madagascar,05/11/2020,17111
154,Madagascar,06/11/2020,17111
154,Madagascar,07/11/2020,17111
154,Madagascar,08/11/2020,17223
154,Madagascar,09/11/2020,17223
154,Madagascar,10/11/2020,17223
154,Madagascar,11/11/2020,17223
154,Madagascar,12/11/2020,17223
154,Madagascar,13/11/2020,17223
154,Madagascar,14/11/2020,17223
154,Madagascar,15/11/2020,17310
154,Madagascar,16/11/2020,17310
154,Madagascar,17/11/2020,17310
154,Madagascar,18/11/2020,17310
154,Madagascar,19/11/2020,17310
154,Madagascar,20/11/2020,17310
154,Madagascar,21/11/2020,17310
154,Madagascar,22/11/2020,17341
154,Madagascar,23/11/2020,17341
154,Madagascar,24/11/2020,17341
154,Madagascar,25/11/2020,17341
154,Madagascar,26/11/2020,17341
154,Madagascar,27/11/2020,17341
154,Madagascar,28/11/2020,17341
154,Madagascar,29/11/2020,17341
154,Madagascar,30/11/2020,17341
154,Madagascar,01/12/2020,17341
154,Madagascar,02/12/2020,17341
154,Madagascar,03/12/2020,17341
154,Madagascar,04/12/2020,17341
154,Madagascar,05/12/2020,17473
154,Madagascar,06/12/2020,17473
154,Madagascar,07/12/2020,17473
154,Madagascar,08/12/2020,17473
154,Madagascar,09/12/2020,17473
154,Madagascar,10/12/2020,17473
154,Madagascar,11/12/2020,17473
154,Madagascar,12/12/2020,17587
154,Madagascar,13/12/2020,17587
154,Madagascar,14/12/2020,17587
154,Madagascar,15/12/2020,17587
154,Madagascar,16/12/2020,17587
154,Madagascar,17/12/2020,17587
154,Madagascar,18/12/2020,17587
154,Madagascar,19/12/2020,17587
154,Madagascar,20/12/2020,17633
154,Madagascar,21/12/2020,17633
154,Madagascar,22/12/2020,17633
154,Madagascar,23/12/2020,17633
154,Madagascar,24/12/2020,17633
154,Madagascar,25/12/2020,17633
154,Madagascar,26/12/2020,17633
154,Madagascar,27/12/2020,17714
154,Madagascar,28/12/2020,17714
154,Madagascar,29/12/2020,17714
154,Madagascar,30/12/2020,17714
154,Madagascar,31/12/2020,17714
154,Madagascar,01/01/2021,17714
154,Madagascar,02/01/2021,17767
154,Madagascar,03/01/2021,17767
154,Madagascar,04/01/2021,17767
154,Madagascar,05/01/2021,17767
154,Madagascar,06/01/2021,17767
154,Madagascar,07/01/2021,17767
154,Madagascar,08/01/2021,17767
154,Madagascar,09/01/2021,17767
154,Madagascar,10/01/2021,18001
154,Madagascar,11/01/2021,18001
154,Madagascar,12/01/2021,18001
154,Madagascar,13/01/2021,18001
154,Madagascar,14/01/2021,18001
154,Madagascar,15/01/2021,18001
154,Madagascar,16/01/2021,18001
154,Madagascar,17/01/2021,18301
154,Madagascar,18/01/2021,18301
154,Madagascar,19/01/2021,18301
154,Madagascar,20/01/2021,18301
154,Madagascar,21/01/2021,18301
154,Madagascar,22/01/2021,18301
154,Madagascar,23/01/2021,18301
154,Madagascar,24/01/2021,18743
154,Madagascar,25/01/2021,18743
154,Madagascar,26/01/2021,18743
154,Madagascar,27/01/2021,18743
154,Madagascar,28/01/2021,18743
154,Madagascar,29/01/2021,18743
154,Madagascar,30/01/2021,18743
154,Madagascar,31/01/2021,19065
154,Madagascar,01/02/2021,19065
154,Madagascar,02/02/2021,19065
154,Madagascar,03/02/2021,19065
154,Madagascar,04/02/2021,19065
154,Madagascar,05/02/2021,19065
154,Madagascar,06/02/2021,19065
154,Madagascar,07/02/2021,19360
154,Madagascar,08/02/2021,19360
154,Madagascar,09/02/2021,19360
154,Madagascar,10/02/2021,19360
154,Madagascar,11/02/2021,19360
154,Madagascar,12/02/2021,19360
154,Madagascar,13/02/2021,19360
154,Madagascar,14/02/2021,19598
154,Madagascar,15/02/2021,19598
154,Madagascar,16/02/2021,19598
154,Madagascar,17/02/2021,19598
154,Madagascar,18/02/2021,19598
154,Madagascar,19/02/2021,19598
154,Madagascar,20/02/2021,19598
154,Madagascar,21/02/2021,19831
154,Madagascar,22/02/2021,19831
154,Madagascar,23/02/2021,19831
154,Madagascar,24/02/2021,19831
154,Madagascar,25/02/2021,19831
154,Madagascar,26/02/2021,19831
154,Madagascar,27/02/2021,19831
154,Madagascar,28/02/2021,19831
154,Madagascar,01/03/2021,19831
154,Madagascar,02/03/2021,19831
154,Madagascar,03/03/2021,19831
154,Madagascar,04/03/2021,19831
154,Madagascar,05/03/2021,19831
154,Madagascar,06/03/2021,20155
154,Madagascar,07/03/2021,20155
154,Madagascar,08/03/2021,20155
154,Madagascar,09/03/2021,20155
154,Madagascar,10/03/2021,20155
